Date,Day,Meal_Time,Food_Item,Category,Students_Count,Quantity_Prepared,Quantity_Sold,Food_Waste,Price,Weather,Special_Event,Rating
2025-01-22,Wednesday,Breakfast,Coffee,Drinks,224,98,40,58,25,Sunny,No,4.7
2025-11-27,Thursday,Lunch,Veg Thali,Meals,282,104,44,60,90,Sunny,Yes,4.4
2025-05-08,Thursday,Evening,Samosa,Snacks,493,136,101,35,20,Sunny,Yes,3.8
2025-10-26,Sunday,Breakfast,Masala Dosa,Meals,229,92,30,62,60,Cloudy,Yes,4.6
2025-11-21,Friday,Evening,Pav Bhaji,Meals,597,169,159,10,70,Sunny,Yes,3.6
2025-08-06,Wednesday,Evening,Veg Thali,Meals,468,132,85,47,90,Rainy,No,3.3
2025-06-13,Friday,Breakfast,Coffee,Drinks,393,136,91,45,25,Rainy,No,4.3
2025-08-15,Friday,Breakfast,Tea,Drinks,297,103,44,59,15,Rainy,No,3.2
2025-07-03,Thursday,Lunch,Tea,Drinks,218,96,33,63,15,Cloudy,Yes,4.0
2025-07-05,Saturday,Lunch,Pav Bhaji,Meals,427,161,147,14,70,Rainy,No,3.2
2025-11-22,Saturday,Evening,Idli,Breakfast,538,174,172,2,35,Sunny,Yes,3.9
2025-05-10,Saturday,Lunch,Idli,Breakfast,445,140,105,35,35,Cloudy,No,4.5
2025-02-23,Sunday,Breakfast,Samosa,Snacks,264,95,42,53,20,Sunny,Yes,4.8
2025-04-06,Sunday,Breakfast,Tea,Drinks,201,88,27,61,15,Rainy,No,4.9
2025-10-22,Wednesday,Lunch,Masala Dosa,Meals,580,186,179,7,60,Rainy,Yes,4.6
2025-12-06,Saturday,Evening,Cold Drink,Drinks,475,162,142,20,30,Sunny,Yes,3.9
2025-03-14,Friday,Evening,Cold Drink,Drinks,198,95,33,62,30,Sunny,Yes,4.6
2025-11-09,Sunday,Evening,Cold Drink,Drinks,488,132,81,51,30,Rainy,No,3.7
2025-09-25,Thursday,Lunch,Veg Sandwich,Snacks,290,105,47,58,40,Sunny,Yes,3.8
2025-06-19,Thursday,Evening,Samosa,Snacks,311,122,71,51,20,Sunny,Yes,3.3
2025-05-04,Sunday,Breakfast,Idli,Breakfast,257,106,52,54,35,Cloudy,No,3.7
2025-10-18,Saturday,Evening,Veg Thali,Meals,370,110,52,58,90,Cloudy,Yes,4.0
2025-09-26,Friday,Lunch,Veg Sandwich,Snacks,389,133,93,40,40,Sunny,Yes,3.2
2025-04-05,Saturday,Evening,Idli,Breakfast,499,164,147,17,35,Sunny,No,3.8
2025-03-07,Friday,Lunch,Vada Pav,Snacks,257,109,57,52,25,Sunny,Yes,3.8
2025-03-16,Sunday,Lunch,Vada Pav,Snacks,324,111,51,60,25,Sunny,No,4.5
2025-01-07,Tuesday,Evening,Veg Thali,Meals,173,90,31,59,90,Cloudy,No,4.0
2025-03-08,Saturday,Breakfast,Coffee,Drinks,215,93,36,57,25,Rainy,No,4.2
2025-02-02,Sunday,Lunch,Cold Drink,Drinks,599,185,185,0,30,Cloudy,No,4.9
2025-04-16,Wednesday,Lunch,Veg Sandwich,Snacks,329,134,96,38,40,Sunny,No,3.8
2025-08-22,Friday,Breakfast,Masala Dosa,Meals,597,166,163,3,60,Cloudy,Yes,3.8
2025-09-01,Monday,Breakfast,Cold Drink,Drinks,575,161,139,22,30,Sunny,Yes,4.4
2025-10-22,Wednesday,Evening,Idli,Breakfast,278,110,61,49,35,Rainy,No,3.1
2025-04-06,Sunday,Breakfast,Pav Bhaji,Meals,397,143,104,39,70,Rainy,Yes,4.3
2025-05-20,Tuesday,Evening,Coffee,Drinks,168,81,21,60,25,Rainy,Yes,3.3
2025-03-14,Friday,Evening,Pav Bhaji,Meals,496,142,100,42,70,Sunny,No,3.5
2025-08-31,Sunday,Lunch,Coffee,Drinks,474,159,142,17,25,Cloudy,No,3.6
2025-09-14,Sunday,Evening,Masala Dosa,Meals,344,119,74,45,60,Rainy,Yes,4.1
2025-09-26,Friday,Evening,Veg Sandwich,Snacks,450,123,76,47,40,Sunny,Yes,3.8
2025-05-30,Friday,Evening,Cold Drink,Drinks,541,171,171,0,30,Sunny,No,3.7
2025-03-08,Saturday,Lunch,Masala Dosa,Meals,457,161,144,17,60,Sunny,Yes,3.6
2025-06-14,Saturday,Breakfast,Veg Sandwich,Snacks,538,159,145,14,40,Sunny,Yes,4.6
2025-04-13,Sunday,Evening,Coffee,Drinks,594,176,174,2,25,Cloudy,Yes,4.9
2025-08-31,Sunday,Breakfast,Masala Dosa,Meals,592,185,177,8,60,Sunny,Yes,4.7
2025-06-23,Monday,Evening,Masala Dosa,Meals,472,128,85,43,60,Cloudy,Yes,4.7
2025-03-06,Thursday,Evening,Pav Bhaji,Meals,418,132,86,46,70,Rainy,No,3.4
2025-11-19,Wednesday,Lunch,Veg Sandwich,Snacks,299,111,51,60,40,Rainy,Yes,4.5
2025-12-18,Thursday,Evening,Samosa,Snacks,374,110,61,49,20,Rainy,No,3.1
2025-10-30,Thursday,Lunch,Coffee,Drinks,183,93,33,60,25,Rainy,Yes,4.3
2025-11-25,Tuesday,Evening,Pav Bhaji,Meals,186,88,34,54,70,Sunny,Yes,3.6
2025-10-17,Friday,Lunch,Coffee,Drinks,252,102,49,53,25,Sunny,No,4.6
2025-07-19,Saturday,Evening,Masala Dosa,Meals,425,131,81,50,60,Cloudy,No,3.1
2025-08-22,Friday,Evening,Samosa,Snacks,237,103,43,60,20,Cloudy,No,4.2
2025-08-30,Saturday,Lunch,Pav Bhaji,Meals,585,169,165,4,70,Cloudy,Yes,3.1
2025-03-16,Sunday,Lunch,Veg Sandwich,Snacks,300,112,61,51,40,Rainy,Yes,3.2
2025-07-05,Saturday,Lunch,Vada Pav,Snacks,271,111,59,52,25,Sunny,Yes,3.5
2025-07-25,Friday,Lunch,Vada Pav,Snacks,447,141,100,41,25,Sunny,Yes,4.8
2025-12-15,Monday,Lunch,Coffee,Drinks,594,166,158,8,25,Sunny,No,5.0
2025-02-14,Friday,Breakfast,Veg Sandwich,Snacks,400,126,80,46,40,Cloudy,No,3.1
2025-01-05,Sunday,Breakfast,Pav Bhaji,Meals,464,158,139,19,70,Sunny,Yes,4.3
2025-01-18,Saturday,Evening,Masala Dosa,Meals,447,150,117,33,60,Rainy,Yes,3.8
2025-01-02,Thursday,Breakfast,Veg Sandwich,Snacks,404,134,86,48,40,Rainy,Yes,4.7
2025-07-29,Tuesday,Lunch,Vada Pav,Snacks,522,178,175,3,25,Rainy,No,3.2
2025-11-19,Wednesday,Lunch,Coffee,Drinks,462,165,149,16,25,Rainy,Yes,3.4
2025-03-02,Sunday,Evening,Tea,Drinks,164,83,26,57,15,Sunny,Yes,4.2
2025-12-14,Sunday,Evening,Pav Bhaji,Meals,356,134,89,45,70,Sunny,Yes,4.8
2025-03-29,Saturday,Evening,Samosa,Snacks,329,127,86,41,20,Sunny,Yes,3.0
2025-05-25,Sunday,Breakfast,Vada Pav,Snacks,385,126,78,48,25,Cloudy,Yes,4.1
2025-02-21,Friday,Breakfast,Cold Drink,Drinks,451,127,77,50,30,Sunny,Yes,4.9
2025-05-12,Monday,Breakfast,Vada Pav,Snacks,538,164,146,18,25,Rainy,Yes,4.5
2025-12-15,Monday,Lunch,Cold Drink,Drinks,206,100,46,54,30,Cloudy,Yes,3.5
2025-03-23,Sunday,Lunch,Tea,Drinks,335,121,77,44,15,Rainy,No,3.0
2025-08-06,Wednesday,Breakfast,Samosa,Snacks,502,146,121,25,20,Cloudy,Yes,3.6
2025-12-14,Sunday,Breakfast,Samosa,Snacks,295,118,65,53,20,Sunny,Yes,4.3
2025-03-04,Tuesday,Lunch,Samosa,Snacks,173,94,33,61,20,Rainy,No,3.7
2025-09-15,Monday,Breakfast,Veg Sandwich,Snacks,162,85,30,55,40,Rainy,No,3.3
2025-05-19,Monday,Lunch,Pav Bhaji,Meals,213,105,45,60,70,Cloudy,Yes,4.6
2025-06-20,Friday,Breakfast,Coffee,Drinks,151,77,19,58,25,Rainy,Yes,4.3
2025-11-08,Saturday,Evening,Masala Dosa,Meals,561,148,122,26,60,Sunny,Yes,4.7
2025-12-31,Wednesday,Lunch,Coffee,Drinks,375,126,75,51,25,Sunny,No,5.0
2025-07-01,Tuesday,Evening,Samosa,Snacks,404,121,75,46,20,Sunny,Yes,3.6
2025-10-01,Wednesday,Breakfast,Vada Pav,Snacks,211,98,38,60,25,Cloudy,No,5.0
2025-05-16,Friday,Evening,Idli,Breakfast,466,156,135,21,35,Sunny,Yes,3.9
2025-04-15,Tuesday,Breakfast,Samosa,Snacks,356,116,68,48,20,Sunny,Yes,4.7
2025-02-23,Sunday,Evening,Vada Pav,Snacks,593,163,142,21,25,Sunny,Yes,4.2
2025-12-24,Wednesday,Evening,Veg Sandwich,Snacks,367,110,60,50,40,Rainy,Yes,3.3
2025-10-20,Monday,Lunch,Coffee,Drinks,286,113,51,62,25,Cloudy,No,3.4
2025-10-20,Monday,Breakfast,Samosa,Snacks,373,130,82,48,20,Sunny,Yes,4.1
2025-07-07,Monday,Lunch,Coffee,Drinks,309,120,69,51,25,Rainy,Yes,3.6
2025-09-07,Sunday,Breakfast,Coffee,Drinks,376,120,66,54,25,Sunny,No,4.0
2025-12-20,Saturday,Lunch,Veg Thali,Meals,270,115,66,49,90,Sunny,Yes,3.8
2025-07-17,Thursday,Breakfast,Samosa,Snacks,564,155,133,22,20,Rainy,Yes,4.2
2025-08-04,Monday,Breakfast,Idli,Breakfast,465,139,98,41,35,Sunny,Yes,3.4
2025-11-03,Monday,Breakfast,Tea,Drinks,230,96,34,62,15,Sunny,No,3.0
2025-06-27,Friday,Breakfast,Samosa,Snacks,380,113,62,51,20,Sunny,Yes,4.0
2025-11-11,Tuesday,Lunch,Masala Dosa,Meals,529,160,143,17,60,Sunny,Yes,3.2
2025-12-04,Thursday,Breakfast,Pav Bhaji,Meals,435,145,119,26,70,Rainy,No,3.5
2025-01-31,Friday,Breakfast,Samosa,Snacks,536,168,167,1,20,Cloudy,No,4.0
2025-10-04,Saturday,Evening,Pav Bhaji,Meals,479,129,79,50,70,Rainy,No,4.6
2025-05-29,Thursday,Breakfast,Samosa,Snacks,442,142,111,31,20,Sunny,No,3.4
2025-07-21,Monday,Evening,Cold Drink,Drinks,599,179,175,4,30,Rainy,No,4.4
2025-11-01,Saturday,Lunch,Veg Sandwich,Snacks,197,100,45,55,40,Cloudy,No,3.3
2025-12-05,Friday,Evening,Coffee,Drinks,170,82,23,59,25,Rainy,No,4.8
2025-03-22,Saturday,Breakfast,Veg Sandwich,Snacks,518,150,123,27,40,Cloudy,Yes,4.6
2025-11-02,Sunday,Breakfast,Cold Drink,Drinks,445,129,88,41,30,Cloudy,No,4.5
2025-05-06,Tuesday,Evening,Vada Pav,Snacks,166,83,23,60,25,Sunny,No,4.4
2025-03-25,Tuesday,Evening,Veg Thali,Meals,483,160,141,19,90,Cloudy,Yes,3.4
2025-01-02,Thursday,Evening,Samosa,Snacks,226,99,45,54,20,Rainy,No,3.9
2025-07-17,Thursday,Lunch,Vada Pav,Snacks,176,89,27,62,25,Cloudy,Yes,4.9
2025-05-23,Friday,Lunch,Veg Sandwich,Snacks,572,177,173,4,40,Rainy,No,3.0
2025-02-03,Monday,Lunch,Vada Pav,Snacks,269,118,64,54,25,Rainy,Yes,3.3
2025-12-13,Saturday,Lunch,Pav Bhaji,Meals,320,132,89,43,70,Rainy,No,3.8
2025-12-07,Sunday,Evening,Samosa,Snacks,206,84,22,62,20,Sunny,Yes,3.8
2025-06-14,Saturday,Evening,Pav Bhaji,Meals,327,121,68,53,70,Sunny,Yes,3.0
2025-05-23,Friday,Breakfast,Idli,Breakfast,254,94,38,56,35,Rainy,No,3.9
2025-01-05,Sunday,Lunch,Pav Bhaji,Meals,460,144,112,32,70,Rainy,Yes,4.3
2025-04-01,Tuesday,Lunch,Vada Pav,Snacks,249,101,38,63,25,Rainy,No,3.5
2025-03-19,Wednesday,Evening,Idli,Breakfast,156,76,16,60,35,Sunny,No,3.4
2025-09-26,Friday,Breakfast,Samosa,Snacks,429,137,99,38,20,Cloudy,Yes,4.4
2025-06-25,Wednesday,Lunch,Masala Dosa,Meals,291,125,77,48,60,Rainy,No,4.4
2025-02-09,Sunday,Breakfast,Cold Drink,Drinks,295,114,58,56,30,Sunny,Yes,4.5
2025-07-08,Tuesday,Evening,Cold Drink,Drinks,387,138,103,35,30,Sunny,No,4.9
2025-02-17,Monday,Evening,Masala Dosa,Meals,565,151,120,31,60,Sunny,No,4.5
2025-06-17,Tuesday,Breakfast,Idli,Breakfast,318,124,72,52,35,Sunny,No,4.7
2025-06-06,Friday,Lunch,Veg Sandwich,Snacks,495,177,176,1,40,Cloudy,Yes,4.5
2025-10-06,Monday,Breakfast,Masala Dosa,Meals,250,103,45,58,60,Sunny,No,3.4
2025-12-04,Thursday,Breakfast,Pav Bhaji,Meals,531,149,121,28,70,Rainy,Yes,3.3
2025-11-19,Wednesday,Evening,Cold Drink,Drinks,458,143,110,33,30,Rainy,No,3.1
2025-09-22,Monday,Evening,Veg Sandwich,Snacks,315,102,43,59,40,Rainy,No,3.8
2025-05-21,Wednesday,Lunch,Veg Thali,Meals,218,94,28,66,90,Sunny,No,3.8
2025-07-20,Sunday,Lunch,Coffee,Drinks,169,82,29,53,25,Cloudy,No,3.3
2025-11-17,Monday,Breakfast,Veg Thali,Meals,492,152,128,24,90,Rainy,Yes,3.6
2025-11-19,Wednesday,Lunch,Coffee,Drinks,366,136,95,41,25,Sunny,Yes,4.0
2025-11-05,Wednesday,Evening,Masala Dosa,Meals,411,140,108,32,60,Sunny,No,3.1
2025-05-05,Monday,Breakfast,Masala Dosa,Meals,382,138,101,37,60,Cloudy,Yes,3.2
2025-02-20,Thursday,Evening,Coffee,Drinks,454,124,73,51,25,Rainy,No,3.9
2025-12-12,Friday,Lunch,Masala Dosa,Meals,201,98,40,58,60,Sunny,Yes,4.5
2025-04-27,Sunday,Lunch,Vada Pav,Snacks,570,172,171,1,25,Sunny,No,3.6
2025-10-16,Thursday,Breakfast,Masala Dosa,Meals,226,87,24,63,60,Sunny,Yes,4.6
2025-09-17,Wednesday,Evening,Tea,Drinks,465,144,110,34,15,Rainy,Yes,4.7
2025-08-30,Saturday,Breakfast,Idli,Breakfast,556,169,165,4,35,Cloudy,Yes,3.6
2025-09-11,Thursday,Breakfast,Veg Thali,Meals,195,92,36,56,90,Cloudy,No,4.3
2025-06-29,Sunday,Evening,Masala Dosa,Meals,521,159,138,21,60,Cloudy,Yes,3.4
2025-06-08,Sunday,Breakfast,Pav Bhaji,Meals,263,109,55,54,70,Cloudy,No,3.4
2025-11-24,Monday,Breakfast,Veg Sandwich,Snacks,501,160,143,17,40,Rainy,Yes,4.5
2025-10-26,Sunday,Breakfast,Veg Thali,Meals,331,105,44,61,90,Cloudy,No,4.2
2025-01-14,Tuesday,Lunch,Vada Pav,Snacks,348,137,103,34,25,Cloudy,No,3.6
2025-05-08,Thursday,Evening,Masala Dosa,Meals,464,136,98,38,60,Cloudy,Yes,4.2
2025-02-10,Monday,Lunch,Cold Drink,Drinks,581,179,175,4,30,Sunny,Yes,3.4
2025-03-13,Thursday,Lunch,Masala Dosa,Meals,396,145,112,33,60,Rainy,Yes,3.4
2025-09-28,Sunday,Lunch,Samosa,Snacks,389,139,97,42,20,Sunny,No,4.5
2025-10-08,Wednesday,Breakfast,Pav Bhaji,Meals,419,134,85,49,70,Sunny,No,4.6
2025-03-20,Thursday,Lunch,Pav Bhaji,Meals,156,84,28,56,70,Sunny,No,4.1
2025-07-07,Monday,Lunch,Vada Pav,Snacks,186,97,41,56,25,Sunny,Yes,4.6
2025-06-23,Monday,Lunch,Idli,Breakfast,555,166,154,12,35,Cloudy,Yes,3.6
2025-01-31,Friday,Lunch,Coffee,Drinks,449,154,127,27,25,Rainy,No,3.4
2025-06-24,Tuesday,Breakfast,Vada Pav,Snacks,398,117,68,49,25,Rainy,Yes,3.9
2025-08-11,Monday,Lunch,Pav Bhaji,Meals,170,91,28,63,70,Cloudy,No,3.0
2025-12-01,Monday,Breakfast,Veg Sandwich,Snacks,366,131,90,41,40,Rainy,No,3.3
2025-03-22,Saturday,Breakfast,Veg Thali,Meals,219,88,25,63,90,Sunny,No,3.9
2025-01-05,Sunday,Lunch,Vada Pav,Snacks,417,129,78,51,25,Cloudy,No,3.4
2025-09-05,Friday,Breakfast,Veg Thali,Meals,322,105,41,64,90,Sunny,Yes,4.7
2025-09-28,Sunday,Lunch,Cold Drink,Drinks,498,148,120,28,30,Cloudy,No,3.5
2025-07-16,Wednesday,Evening,Veg Thali,Meals,291,103,40,63,90,Rainy,No,3.0
2025-10-29,Wednesday,Breakfast,Vada Pav,Snacks,163,81,20,61,25,Rainy,No,4.8
2025-04-20,Sunday,Evening,Pav Bhaji,Meals,402,142,111,31,70,Sunny,No,3.8
2025-01-07,Tuesday,Evening,Idli,Breakfast,238,99,38,61,35,Cloudy,No,4.1
2025-03-31,Monday,Evening,Veg Thali,Meals,416,125,76,49,90,Sunny,No,4.0
2025-01-05,Sunday,Breakfast,Coffee,Drinks,330,115,59,56,25,Sunny,Yes,3.6
2025-06-28,Saturday,Breakfast,Masala Dosa,Meals,480,159,146,13,60,Sunny,No,4.4
2025-09-21,Sunday,Breakfast,Pav Bhaji,Meals,384,124,80,44,70,Sunny,No,3.0
2025-11-08,Saturday,Evening,Tea,Drinks,436,126,72,54,15,Sunny,Yes,3.4
2025-01-11,Saturday,Evening,Samosa,Snacks,509,160,146,14,20,Rainy,No,3.6
2025-07-27,Sunday,Lunch,Idli,Breakfast,320,131,88,43,35,Cloudy,No,4.1
2025-09-14,Sunday,Lunch,Veg Sandwich,Snacks,250,98,44,54,40,Cloudy,Yes,4.1
2025-01-14,Tuesday,Lunch,Samosa,Snacks,434,149,122,27,20,Sunny,No,4.5
2025-01-09,Thursday,Evening,Veg Thali,Meals,364,131,88,43,90,Sunny,Yes,4.0
2025-10-09,Thursday,Lunch,Masala Dosa,Meals,221,97,37,60,60,Sunny,Yes,3.5
2025-06-01,Sunday,Breakfast,Idli,Breakfast,514,166,151,15,35,Cloudy,No,4.3
2025-03-07,Friday,Breakfast,Cold Drink,Drinks,198,89,25,64,30,Cloudy,No,4.4
2025-11-27,Thursday,Evening,Idli,Breakfast,332,112,54,58,35,Cloudy,No,4.6
2025-09-28,Sunday,Breakfast,Pav Bhaji,Meals,165,85,23,62,70,Cloudy,No,3.1
2025-10-22,Wednesday,Breakfast,Coffee,Drinks,477,136,98,38,25,Cloudy,No,4.0
2025-03-09,Sunday,Evening,Veg Sandwich,Snacks,245,92,27,65,40,Sunny,Yes,3.5
2025-08-20,Wednesday,Evening,Veg Sandwich,Snacks,486,152,129,23,40,Sunny,Yes,4.4
2025-09-26,Friday,Evening,Cold Drink,Drinks,461,152,129,23,30,Rainy,No,3.4
2025-12-12,Friday,Evening,Tea,Drinks,165,78,18,60,15,Sunny,No,4.7
2025-02-28,Friday,Breakfast,Cold Drink,Drinks,297,116,62,54,30,Sunny,Yes,4.5
2025-12-04,Thursday,Evening,Coffee,Drinks,392,123,69,54,25,Rainy,No,3.5
2025-07-21,Monday,Breakfast,Coffee,Drinks,390,134,87,47,25,Sunny,No,3.2
2025-10-07,Tuesday,Lunch,Coffee,Drinks,232,107,48,59,25,Sunny,Yes,4.4
2025-04-25,Friday,Lunch,Idli,Breakfast,195,100,37,63,35,Cloudy,No,4.5
2025-10-11,Saturday,Breakfast,Cold Drink,Drinks,373,126,73,53,30,Rainy,Yes,4.0
2025-10-21,Tuesday,Evening,Samosa,Snacks,392,123,69,54,20,Cloudy,No,4.4
2025-06-13,Friday,Evening,Masala Dosa,Meals,403,123,67,56,60,Sunny,Yes,4.8
2025-03-30,Sunday,Evening,Masala Dosa,Meals,262,103,43,60,60,Cloudy,Yes,4.9
2025-02-05,Wednesday,Lunch,Idli,Breakfast,214,100,38,62,35,Cloudy,No,4.9
2025-11-01,Saturday,Breakfast,Samosa,Snacks,493,154,132,22,20,Sunny,No,3.0
2025-05-05,Monday,Lunch,Pav Bhaji,Meals,380,136,97,39,70,Sunny,No,4.0
2025-10-30,Thursday,Evening,Masala Dosa,Meals,186,81,16,65,60,Rainy,Yes,4.1
2025-06-30,Monday,Lunch,Veg Sandwich,Snacks,341,121,70,51,40,Cloudy,No,4.7
2025-04-23,Wednesday,Evening,Samosa,Snacks,505,150,119,31,20,Cloudy,Yes,4.0
2025-11-04,Tuesday,Breakfast,Coffee,Drinks,463,130,83,47,25,Sunny,Yes,3.4
2025-09-05,Friday,Breakfast,Tea,Drinks,224,98,44,54,15,Sunny,Yes,3.9
2025-03-19,Wednesday,Evening,Veg Sandwich,Snacks,509,147,115,32,40,Cloudy,Yes,4.6
2025-11-05,Wednesday,Breakfast,Samosa,Snacks,600,183,183,0,20,Rainy,No,3.7
2025-12-27,Saturday,Evening,Samosa,Snacks,416,129,85,44,20,Cloudy,Yes,3.7
2025-07-19,Saturday,Breakfast,Idli,Breakfast,285,102,39,63,35,Rainy,No,3.5
2025-05-30,Friday,Evening,Veg Sandwich,Snacks,452,128,87,41,40,Sunny,No,4.5
2025-03-22,Saturday,Lunch,Masala Dosa,Meals,598,175,169,6,60,Cloudy,No,3.0
2025-02-27,Thursday,Breakfast,Pav Bhaji,Meals,307,100,44,56,70,Cloudy,No,3.5
2025-08-21,Thursday,Lunch,Vada Pav,Snacks,432,141,109,32,25,Cloudy,No,3.9
2025-10-03,Friday,Breakfast,Coffee,Drinks,249,103,50,53,25,Cloudy,No,4.8
2025-03-05,Wednesday,Breakfast,Coffee,Drinks,203,89,27,62,25,Cloudy,Yes,3.6
2025-01-20,Monday,Breakfast,Tea,Drinks,305,102,38,64,15,Cloudy,Yes,3.5
2025-07-31,Thursday,Evening,Veg Thali,Meals,554,146,114,32,90,Sunny,Yes,3.8
2025-09-07,Sunday,Evening,Tea,Drinks,352,120,74,46,15,Cloudy,No,3.4
2025-04-27,Sunday,Lunch,Veg Thali,Meals,387,144,106,38,90,Cloudy,No,3.8
2025-12-24,Wednesday,Evening,Tea,Drinks,358,120,68,52,15,Rainy,Yes,3.2
2025-01-03,Friday,Lunch,Pav Bhaji,Meals,468,164,152,12,70,Cloudy,No,4.7
2025-11-25,Tuesday,Lunch,Veg Sandwich,Snacks,279,121,64,57,40,Rainy,No,3.8
2025-11-26,Wednesday,Evening,Vada Pav,Snacks,328,105,51,54,25,Sunny,Yes,3.7
2025-06-25,Wednesday,Breakfast,Idli,Breakfast,590,175,167,8,35,Sunny,No,4.3
2025-07-27,Sunday,Breakfast,Veg Thali,Meals,498,159,138,21,90,Rainy,Yes,3.9
2025-08-29,Friday,Evening,Masala Dosa,Meals,251,101,48,53,60,Rainy,Yes,4.5
2025-03-19,Wednesday,Evening,Coffee,Drinks,436,142,106,36,25,Cloudy,Yes,3.4
2025-12-13,Saturday,Breakfast,Veg Thali,Meals,195,92,26,66,90,Sunny,No,3.4
2025-11-07,Friday,Lunch,Cold Drink,Drinks,583,172,164,8,30,Cloudy,Yes,3.4
2025-02-04,Tuesday,Breakfast,Idli,Breakfast,162,87,24,63,35,Cloudy,No,4.7
2025-10-06,Monday,Lunch,Vada Pav,Snacks,496,177,177,0,25,Sunny,No,4.9
2025-08-26,Tuesday,Lunch,Samosa,Snacks,209,97,35,62,20,Cloudy,No,4.2
2025-12-08,Monday,Lunch,Masala Dosa,Meals,409,126,73,53,60,Cloudy,Yes,3.1
2025-02-01,Saturday,Lunch,Vada Pav,Snacks,196,87,27,60,25,Sunny,No,3.8
2025-07-31,Thursday,Lunch,Cold Drink,Drinks,343,130,84,46,30,Rainy,Yes,4.5
2025-07-15,Tuesday,Lunch,Pav Bhaji,Meals,253,106,45,61,70,Sunny,Yes,3.2
2025-08-13,Wednesday,Evening,Veg Thali,Meals,374,138,93,45,90,Cloudy,Yes,3.1
2025-08-16,Saturday,Lunch,Masala Dosa,Meals,480,148,117,31,60,Cloudy,Yes,3.5
2025-05-19,Monday,Lunch,Samosa,Snacks,234,102,50,52,20,Cloudy,No,4.1
2025-10-10,Friday,Breakfast,Vada Pav,Snacks,384,130,91,39,25,Sunny,Yes,4.4
2025-06-19,Thursday,Breakfast,Pav Bhaji,Meals,186,93,35,58,70,Sunny,Yes,3.9
2025-07-03,Thursday,Lunch,Veg Thali,Meals,532,184,175,9,90,Cloudy,No,3.0
2025-09-01,Monday,Lunch,Cold Drink,Drinks,385,150,128,22,30,Sunny,Yes,4.5
2025-01-10,Friday,Evening,Coffee,Drinks,166,78,13,65,25,Sunny,No,3.8
2025-10-03,Friday,Lunch,Samosa,Snacks,168,88,21,67,20,Sunny,Yes,3.2
2025-04-10,Thursday,Lunch,Vada Pav,Snacks,592,163,153,10,25,Cloudy,Yes,3.7
2025-01-20,Monday,Evening,Cold Drink,Drinks,358,110,54,56,30,Sunny,No,3.3
2025-10-06,Monday,Lunch,Samosa,Snacks,564,166,154,12,20,Rainy,No,3.8
2025-01-15,Wednesday,Evening,Pav Bhaji,Meals,403,123,76,47,70,Rainy,Yes,4.5
2025-10-05,Sunday,Breakfast,Idli,Breakfast,315,117,63,54,35,Cloudy,No,3.4
2025-11-07,Friday,Breakfast,Masala Dosa,Meals,317,118,60,58,60,Cloudy,Yes,4.2
2025-02-12,Wednesday,Lunch,Cold Drink,Drinks,355,131,88,43,30,Sunny,Yes,4.8
2025-08-26,Tuesday,Evening,Tea,Drinks,466,140,102,38,15,Rainy,No,4.4
2025-10-19,Sunday,Lunch,Coffee,Drinks,509,171,171,0,25,Sunny,No,4.7
2025-07-05,Saturday,Lunch,Cold Drink,Drinks,416,151,126,25,30,Sunny,No,4.3
2025-07-28,Monday,Lunch,Pav Bhaji,Meals,223,106,45,61,70,Sunny,No,5.0
2025-11-24,Monday,Evening,Veg Thali,Meals,419,141,111,30,90,Cloudy,No,4.8
2025-09-24,Wednesday,Breakfast,Samosa,Snacks,176,87,28,59,20,Cloudy,Yes,3.6
2025-03-13,Thursday,Evening,Tea,Drinks,305,103,50,53,15,Sunny,Yes,4.8
2025-07-07,Monday,Evening,Masala Dosa,Meals,314,116,68,48,60,Rainy,No,4.1
2025-01-11,Saturday,Evening,Cold Drink,Drinks,264,100,37,63,30,Cloudy,Yes,4.5
2025-08-18,Monday,Breakfast,Cold Drink,Drinks,242,106,43,63,30,Cloudy,No,3.9
2025-12-22,Monday,Lunch,Veg Sandwich,Snacks,353,142,109,33,40,Sunny,No,3.2
2025-12-10,Wednesday,Lunch,Idli,Breakfast,235,95,40,55,35,Cloudy,Yes,4.1
2025-02-01,Saturday,Evening,Pav Bhaji,Meals,373,132,92,40,70,Rainy,Yes,4.1
2025-05-02,Friday,Evening,Vada Pav,Snacks,275,103,50,53,25,Sunny,Yes,4.8
2025-07-24,Thursday,Evening,Pav Bhaji,Meals,501,134,94,40,70,Cloudy,Yes,5.0
2025-09-02,Tuesday,Breakfast,Samosa,Snacks,185,80,25,55,20,Sunny,Yes,3.3
2025-08-26,Tuesday,Breakfast,Vada Pav,Snacks,208,98,40,58,25,Cloudy,Yes,3.6
2025-12-13,Saturday,Evening,Samosa,Snacks,466,160,145,15,20,Rainy,Yes,3.3
2025-08-19,Tuesday,Breakfast,Masala Dosa,Meals,292,109,49,60,60,Sunny,No,3.6
2025-08-12,Tuesday,Evening,Vada Pav,Snacks,277,111,62,49,25,Sunny,No,3.9
2025-05-12,Monday,Breakfast,Idli,Breakfast,522,173,170,3,35,Rainy,No,4.6
2025-10-30,Thursday,Breakfast,Coffee,Drinks,291,106,45,61,25,Sunny,No,4.0
2025-11-18,Tuesday,Evening,Samosa,Snacks,239,89,35,54,20,Sunny,Yes,3.4
2025-08-30,Saturday,Breakfast,Tea,Drinks,160,76,12,64,15,Rainy,Yes,3.9
